station_id,neighborhood,latitude,longitude
1860189813948384088,belmont,40.8579,-73.88147
1860190006584693708,belmont,40.85724,-73.8909
186092d1-a431-45db-8198-d5ba13334d79,highbridge,40.83263,-73.925101
1861271680294357158,fort-greene,40.68967018552252,-73.97527355121376
1861678548643203686,west-farms,40.84784,-73.883
1861680103893703034,kingsbridge-heights-van-cortlandt-village,40.87049,-73.90287
1861680383828308814,kingsbridge-marble-hill,40.87655,-73.90941
1861680889400379678,kingsbridge-heights-van-cortlandt-village,40.87979,-73.90164
1861681121800951962,bedford-park,40.88224,-73.89136
1861681435029604706,kingsbridge-marble-hill,40.87807,-73.90796
1861681740276243358,kingsbridge-marble-hill,40.88227,-73.90809
1861681959015615218,norwood,40.88435,-73.88781
1861682182353914188,kingsbridge-marble-hill,40.88602,-73.90232
1861682444178541220,kingsbridge-marble-hill,40.88524,-73.90077
1861682702044957494,kingsbridge-marble-hill,40.88324,-73.90587
1861682960046954694,kingsbridge-heights-van-cortlandt-village,40.88066,-73.90076
1861683217585879154,kingsbridge-marble-hill,40.8863,-73.8997
1861683747231494964,kingsbridge-heights-van-cortlandt-village,40.8692,-73.90121
1862002854876824190,elmhurst,40.74615,-73.87763
1862008413697896912,tremont,40.84696,-73.88663
1862008701134683118,belmont,40.85307,-73.88953
1862008939006380034,belmont,40.85859,-73.88821
1862759079900600428,university-heights-south-morris-heights,40.85118155499655,-73.91465058978447
1862787688044743624,west-farms,40.83998,-73.8806
1862787990429630662,kingsbridge-heights-van-cortlandt-village,40.87869,-73.89862
1862788101231526152,kingsbridge-marble-hill,40.88185,-73.90291
1862788202397235246,kingsbridge-heights-van-cortlandt-village,40.87449,-73.90467
1864605386632012480,belmont,40.85472,-73.89022
1864605659096685518,kingsbridge-heights-van-cortlandt-village,40.87555,-73.90212
1864605926072998676,bedford-park,40.88111,-73.8965
1864606193814670106,kingsbridge-marble-hill,40.88492,-73.89084
1865017865553426604,flatbush,40.64378,-73.96867
1869439170989701358,williamsburg,40.702753,-73.953168
1869439368558197224,clinton-hill,40.6991049,-73.960633406
1869439561831725810,clinton-hill,40.69928,-73.953259
